Tanggal & Waktu,ID Struk,Status Pembayaran,ID / Kode Outlet,Outlet,Tipe Penjualan,Kasir,No. Hp Pelanggan,Nama Pelanggan,SKU,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Penjualan Kotor,Diskon Produk,Subtotal,Diskon Transaksi,Service Charge,Pajak,Pembulatan,Poin Ditukar,Total,Metode Pembayaran,Pembayaran,Alasan Pembatalan,Catatan Transaksi,Catatan Custom Amount
29-07-2021 19:55:13,RQQQT79YV9YKG,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,1,"13,000","13,000",0,,,,,,,,,,,,
29-07-2021 19:55:13,RQQQT79YV9YKG,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
29-07-2021 19:55:13,RQQQT79YV9YKG,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
29-07-2021 19:39:24,L666CLB4PBBQL,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Mie Goreng Joglo,Mie,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
29-07-2021 19:38:19,KLLLCD9VK9986,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo,Nasi,1,"15,000","15,000",0,"45,000",0,0,0,0,0,"45,000",Tunai,"45,000",,,
29-07-2021 19:38:19,KLLLCD9VK9986,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Matcha - Ice,Tea Base,1,"15,000","15,000",0,,,,,,,,,,,,
29-07-2021 19:38:19,KLLLCD9VK9986,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Choco Berry,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
29-07-2021 19:19:22,M8882GYNLY847,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,2,"13,000","26,000",0,"26,000",0,0,0,0,0,"26,000",Tunai,"26,000",,,
29-07-2021 18:41:43,QDDDSLMV9NQML,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"6,000","6,000",0,"89,000",0,0,0,0,0,"89,000",Tunai,"89,000",,,
29-07-2021 18:41:43,QDDDSLMV9NQML,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo,Nasi,2,"15,000","30,000",0,,,,,,,,,,,,
29-07-2021 18:41:43,QDDDSLMV9NQML,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Bakar,Lalapan,1,"15,000","15,000",0,,,,,,,,,,,,
29-07-2021 18:41:43,QDDDSLMV9NQML,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Leci Fresh,Signature,1,"15,000","15,000",0,,,,,,,,,,,,
29-07-2021 18:41:43,QDDDSLMV9NQML,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
29-07-2021 18:41:43,QDDDSLMV9NQML,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,1,"13,000","13,000",0,,,,,,,,,,,,
29-07-2021 18:31:00,GDDDSZ7BNLQN4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,"30,000",0,0,0,0,0,"30,000",Tunai,"30,000",,,
29-07-2021 18:31:00,GDDDSZ7BNLQN4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo,Nasi,1,"15,000","15,000",0,,,,,,,,,,,,
29-07-2021 18:31:00,GDDDSZ7BNLQN4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral,Additional,1,"3,000","3,000",0,,,,,,,,,,,,
29-07-2021 18:29:42,GDDDSZ7BNLQBG,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Taro - Ice,Milk Base,1,"15,000","15,000",0,"27,000",0,0,0,0,0,"27,000",Tunai,"27,000",,,
29-07-2021 18:29:42,GDDDSZ7BNLQBG,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Vietnam Drip Susu - Hot,Classic,1,"12,000","12,000",0,,,,,,,,,,,,
29-07-2021 18:28:06,GDDDSZ7BNLQYQ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,"27,000",0,0,0,0,0,"27,000",Tunai,"27,000",,,
29-07-2021 18:28:06,GDDDSZ7BNLQYQ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Leci Fresh,Signature,1,"15,000","15,000",0,,,,,,,,,,,,
29-07-2021 16:56:01,JGGGCGL86YGK4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Thai Tea,Tea Base,1,"13,000","13,000",0,"28,000",0,0,0,0,0,"28,000",Tunai,"28,000",,,
29-07-2021 16:56:01,JGGGCGL86YGK4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Mie Goreng Joglo,Mie,1,"15,000","15,000",0,,,,,,,,,,,,
29-07-2021 16:36:41,4QQQTPM86LQVB,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Teh Tarik,Tea Base,1,"13,000","13,000",0,"19,000",0,0,0,0,0,"19,000",Tunai,"19,000",,,
29-07-2021 16:36:41,4QQQTPM86LQVB,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"6,000","6,000",0,,,,,,,,,,,,
29-07-2021 16:20:32,JGGGCGL86JVG8,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Choco Hazelnut,Milk Base,1,"15,000","15,000",0,"57,000",0,0,0,0,0,"57,000",Tunai,"57,000",,,
29-07-2021 16:20:32,JGGGCGL86JVG8,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Cookies Biscof,Signature,1,"15,000","15,000",0,,,,,,,,,,,,
29-07-2021 16:20:32,JGGGCGL86JVG8,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Mie Goreng Joglo,Mie,1,"15,000","15,000",0,,,,,,,,,,,,
29-07-2021 16:20:32,JGGGCGL86JVG8,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Kentang Goreng Sosis,Snack,1,"12,000","12,000",0,,,,,,,,,,,,
29-07-2021 16:10:31,M8882GYNLR9BN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,V60 - Hot,Classic,1,"12,000","12,000",0,"12,000",0,0,0,0,0,"12,000",Tunai,"12,000",,,
29-07-2021 16:09:27,RQQQT79YVNBYK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Vietnam Drip,Classic,1,"10,000","10,000",0,"22,000",0,0,0,0,0,"22,000",Tunai,"22,000",,,
29-07-2021 16:09:27,RQQQT79YVNBYK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,V60 - Hot,Classic,1,"12,000","12,000",0,,,,,,,,,,,,
29-07-2021 15:21:54,P777HPQN8V6QB,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"6,000","6,000",0,"19,000",0,0,0,0,0,"19,000",Tunai,"19,000",,,
29-07-2021 15:21:54,P777HPQN8V6QB,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Thai Tea,Tea Base,1,"13,000","13,000",0,,,,,,,,,,,,
29-07-2021 14:15:24,7BBBTJKZDWMNJ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,2,"6,000","12,000",0,"12,000",0,0,0,0,0,"12,000",Tunai,"12,000",,,
29-07-2021 14:14:43,BMMM2GKRNVBY9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo,Nasi,3,"15,000","45,000",0,"75,000",0,0,0,0,0,"75,000",Tunai,"75,000",,,
29-07-2021 14:14:43,BMMM2GKRNVBY9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Ice,Tea Base,2,"10,000","20,000",0,,,,,,,,,,,,
29-07-2021 14:14:43,BMMM2GKRNVBY9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
28-07-2021 19:58:14,7BBBTJKZP4D4V,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
28-07-2021 19:43:28,9YYYSR4ZM9PP4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
28-07-2021 18:30:07,KLLLCD9VZL4WJ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
28-07-2021 18:02:00,WPPPCMRYJ47R6,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,"12,000",0,0,0,0,0,"12,000",Tunai,"12,000",,,
28-07-2021 16:36:57,BMMM2GKRZWVPK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Black Charcoal - Ice,Milk Base,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
28-07-2021 16:36:19,WPPPCMRYJ4NYG,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Tiramisu,Fancy,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
28-07-2021 16:33:52,RQQQT79YRJ67N,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Sparkling Berry,Signature,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
28-07-2021 16:20:25,QDDDSLMV7Y4LB,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Black and White,Signature,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
28-07-2021 16:19:24,D8882VQGD76K9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo,Nasi,1,"15,000","15,000",0,"31,000",0,0,0,0,0,"31,000",Tunai,"31,000",,,
28-07-2021 16:19:24,D8882VQGD76K9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Thai Tea,Tea Base,1,"13,000","13,000",0,,,,,,,,,,,,
28-07-2021 16:19:24,D8882VQGD76K9,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Air Mineral,Additional,1,"3,000","3,000",0,,,,,,,,,,,,
28-07-2021 16:13:56,YBBBT8KJZND8K,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,"12,000",0,0,0,0,0,"12,000",Tunai,"12,000",,,
28-07-2021 15:54:57,JGGGCGL8P6VJ7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Kentang Goreng Sosis,Snack,1,"12,000","12,000",0,"12,000",0,0,0,0,0,"12,000",Tunai,"12,000",,,
28-07-2021 15:50:37,RQQQT79YRVPQ4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Black and White,Signature,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
28-07-2021 15:30:53,4QQQTPM8N666Y,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"6,000","6,000",0,"6,000",0,0,0,0,0,"6,000",Tunai,"6,000",,,
28-07-2021 15:18:52,7BBBTJKZPD68L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"6,000","6,000",0,"6,000",0,0,0,0,0,"6,000",Tunai,"6,000",,,
28-07-2021 15:16:26,7BBBTJKZPD6VW,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Cappucino,Expresso Base,1,"12,000","12,000",0,"12,000",0,0,0,0,0,"12,000",Tunai,"12,000",,,
28-07-2021 14:58:18,KLLLCD9VZKB88,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Cookies Biscof,Signature,1,"15,000","15,000",0,"27,000",0,0,0,0,0,"27,000",Tunai,"27,000",,,
28-07-2021 14:58:18,KLLLCD9VZKB88,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Vietnam Drip Susu - Hot,Classic,1,"12,000","12,000",0,,,,,,,,,,,,
28-07-2021 14:55:25,M8882GYNBLQYN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Sigorsuke,Snack,2,"10,000","20,000",0,"50,000",0,0,0,0,0,"50,000",Tunai,"50,000",,,
28-07-2021 14:55:25,M8882GYNBLQYN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Kopi Legit,Fancy,1,"15,000","15,000",0,,,,,,,,,,,,
28-07-2021 14:55:25,M8882GYNBLQYN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Taro - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
28-07-2021 13:58:24,QDDDSLMV7768Q,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Vietnam Drip,Classic,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
27-07-2021 17:07:47,7BBBTJKZPWPJD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Sigorsuke,Snack,1,"10,000","10,000",0,"36,000",0,0,0,0,0,"36,000",Tunai,"36,000",,,
27-07-2021 17:07:47,7BBBTJKZPWPJD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chicken Sausage Roll,Snack,2,"13,000","26,000",0,,,,,,,,,,,,
27-07-2021 16:41:39,88882KYVMNJNP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Americano - Ice,Expresso Base,1,"10,000","10,000",0,"10,000",0,0,0,0,0,"10,000",Tunai,"10,000",,,
27-07-2021 16:27:00,WPPPCMRYJNRZ7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Affogato,Expresso Base,1,"12,000","12,000",0,"33,000",0,0,0,0,0,"33,000",Tunai,"33,000",,,
27-07-2021 16:27:00,WPPPCMRYJNRZ7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Hot,Milk Base,1,"13,000","13,000",0,,,,,,,,,,,,
27-07-2021 16:27:00,WPPPCMRYJNRZ7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Hot,Tea Base,1,"8,000","8,000",0,,,,,,,,,,,,
27-07-2021 15:48:38,YBBBT8KJZ8DK7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,V60 - Hot,Classic,1,"12,000","12,000",0,"27,000",0,0,0,0,0,"27,000",Tunai,"27,000",,,
27-07-2021 15:48:38,YBBBT8KJZ8DK7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
25-07-2021 18:56:18,P777HPQN7PD6L,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Choco Berry,Milk Base,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
25-07-2021 18:12:57,D8882VQGNVGKV,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo,Nasi,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
25-07-2021 18:01:15,M8882GYNVGQRL,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chicken Sausage Roll,Snack,1,"13,000","13,000",0,"110,000",0,0,0,0,0,"110,000",Tunai,"110,000",,,
25-07-2021 18:01:15,M8882GYNVGQRL,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo,Nasi,1,"15,000","15,000",0,,,,,,,,,,,,
25-07-2021 18:01:15,M8882GYNVGQRL,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Capcay Joglo,Sayuran,2,"15,000","30,000",0,,,,,,,,,,,,
25-07-2021 18:01:15,M8882GYNVGQRL,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Bakar,Lalapan,2,"15,000","30,000",0,,,,,,,,,,,,
25-07-2021 18:01:15,M8882GYNVGQRL,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Ayam Goreng - Kampung,Lalapan,1,"22,000","22,000",0,,,,,,,,,,,,
25-07-2021 17:57:33,RQQQT79YQ78V8,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Affogato,Expresso Base,2,"12,000","24,000",0,"24,000",0,0,0,0,0,"24,000",Tunai,"24,000",,,
25-07-2021 17:22:25,YBBBT8KJY88RD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,1,"13,000","13,000",0,"48,000",0,0,0,0,0,"48,000",Tunai,"48,000",,,
25-07-2021 17:22:25,YBBBT8KJY88RD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Moccacino,Fancy,1,"15,000","15,000",0,,,,,,,,,,,,
25-07-2021 17:22:25,YBBBT8KJY88RD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Bandrek,Tradisional Drink,1,"10,000","10,000",0,,,,,,,,,,,,
25-07-2021 17:22:25,YBBBT8KJY88RD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tubruk,Classic,1,"10,000","10,000",0,,,,,,,,,,,,
25-07-2021 17:16:15,WPPPCMRYDMZK4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chicken Sausage Roll,Snack,1,"13,000","13,000",0,"13,000",0,0,0,0,0,"13,000",Tunai,"13,000",,,
25-07-2021 16:55:07,WPPPCMRYDZLRM,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Americano - Ice,Expresso Base,1,"10,000","10,000",0,"40,000",0,0,0,0,0,"40,000",Tunai,"40,000",,,
25-07-2021 16:55:07,WPPPCMRYDZLRM,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Taro - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
25-07-2021 16:55:07,WPPPCMRYDZLRM,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Matcha - Ice,Tea Base,1,"15,000","15,000",0,,,,,,,,,,,,
25-07-2021 15:25:39,P777HPQN7WVG8,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,1,"13,000","13,000",0,"28,000",0,0,0,0,0,"28,000",Tunai,"28,000",,,
25-07-2021 15:25:39,P777HPQN7WVG8,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Black Charcoal - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
25-07-2021 14:35:55,88882KYV7ZDJ7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,"30,000",0,0,0,0,0,"30,000",Tunai,"30,000",,,
25-07-2021 14:35:55,88882KYV7ZDJ7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Berry Milk,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
25-07-2021 12:16:25,6GGGCWKVNR9NK,Void,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,-1,"-6,000","-6,000",0,"-6,000",0,0,0,0,0,"-6,000",Tunai,"-6,000",,,
25-07-2021 12:15:23,WPPPCMRYQW7R7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"6,000","6,000",0,"6,000",0,0,0,0,0,"6,000",Tunai,"6,000",,,
24-07-2021 19:42:15,JGGGCGL84PRRP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Kentang Goreng Sosis,Snack,1,"12,000","12,000",0,"18,000",0,0,0,0,0,"18,000",Tunai,"18,000",,,
24-07-2021 19:42:15,JGGGCGL84PRRP,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"6,000","6,000",0,,,,,,,,,,,,
24-07-2021 19:35:14,YBBBT8KJPZKK4,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,1,"13,000","13,000",0,"13,000",0,0,0,0,0,"13,000",Tunai,"13,000",,,
24-07-2021 19:25:36,GDDDSZ7BPVYGN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,1,"13,000","13,000",0,"13,000",0,0,0,0,0,"13,000",Tunai,"13,000",,,
24-07-2021 19:23:52,88882KYV7MBMY,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,1,"13,000","13,000",0,"13,000",0,0,0,0,0,"13,000",Tunai,"13,000",,,
24-07-2021 19:00:25,NLLLCRMYJGQQQ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tubruk,Classic,1,"10,000","10,000",0,"88,000",0,0,0,0,0,"88,000",Tunai,"88,000",,,
24-07-2021 19:00:25,NLLLCRMYJGQQQ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Taro - Ice,Milk Base,2,"15,000","30,000",0,,,,,,,,,,,,
24-07-2021 19:00:25,NLLLCRMYJGQQQ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,1,"13,000","13,000",0,,,,,,,,,,,,
24-07-2021 19:00:25,NLLLCRMYJGQQQ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chocolate - Ice,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
24-07-2021 19:00:25,NLLLCRMYJGQQQ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Hot,Tea Base,1,"8,000","8,000",0,,,,,,,,,,,,
24-07-2021 19:00:25,NLLLCRMYJGQQQ,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Kentang Goreng Sosis,Snack,1,"12,000","12,000",0,,,,,,,,,,,,
24-07-2021 18:51:17,7BBBTJKZV6GD7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,V60 - Hot,Classic,1,"12,000","12,000",0,"24,000",0,0,0,0,0,"24,000",Tunai,"24,000",,,
24-07-2021 18:51:17,7BBBTJKZV6GD7,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Kentang Goreng Sosis,Snack,1,"12,000","12,000",0,,,,,,,,,,,,
24-07-2021 18:16:39,RQQQT79YLQJL6,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Hot,Tea Base,1,"8,000","8,000",0,"8,000",0,0,0,0,0,"8,000",Tunai,"8,000",,,
24-07-2021 16:53:26,7BBBTJKZV6BQM,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,1,"10,000","10,000",0,"20,000",0,0,0,0,0,"20,000",Tunai,"20,000",,,
24-07-2021 16:53:26,7BBBTJKZV6BQM,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Hot,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
24-07-2021 15:30:54,88882KYV77V6W,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Java Milk - Ice,Milk Base,1,"13,000","13,000",0,"28,000",0,0,0,0,0,"28,000",Tunai,"28,000",,,
24-07-2021 15:30:54,88882KYV77V6W,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Choco Hazelnut,Milk Base,1,"15,000","15,000",0,,,,,,,,,,,,
23-07-2021 19:52:57,M8882GYNP7B4N,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Mie Goreng Joglo,Mie,1,"15,000","15,000",0,"73,000",0,0,0,0,0,"73,000",Tunai,"73,000",,,
23-07-2021 19:52:57,M8882GYNP7B4N,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Chicken Sausage Roll,Snack,1,"13,000","13,000",0,,,,,,,,,,,,
23-07-2021 19:52:57,M8882GYNP7B4N,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Capcay Joglo,Sayuran,1,"15,000","15,000",0,,,,,,,,,,,,
23-07-2021 19:52:57,M8882GYNP7B4N,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Jasmine Tea - Ice,Tea Base,2,"10,000","20,000",0,,,,,,,,,,,,
23-07-2021 19:52:57,M8882GYNP7B4N,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Americano - Ice,Expresso Base,1,"10,000","10,000",0,,,,,,,,,,,,
23-07-2021 19:45:13,88882KYV7QGPN,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Mie Goreng Joglo,Mie,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
23-07-2021 19:21:56,D8882VQGB9JQD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Tempe Mendoan,Snack,1,"6,000","6,000",0,"16,000",0,0,0,0,0,"16,000",Tunai,"16,000",,,
23-07-2021 19:21:56,D8882VQGB9JQD,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Lemon Tea - Ice,Tea Base,1,"10,000","10,000",0,,,,,,,,,,,,
23-07-2021 19:08:48,D8882VQGB9QYL,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Berry Milk,Milk Base,1,"15,000","15,000",0,"15,000",0,0,0,0,0,"15,000",Tunai,"15,000",,,
23-07-2021 18:42:19,M8882GYNP7GKK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Matcha - Ice,Tea Base,1,"15,000","15,000",0,"57,000",0,0,0,0,0,"57,000",Tunai,"57,000",,,
23-07-2021 18:42:19,M8882GYNP7GKK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Leci Fresh,Signature,1,"15,000","15,000",0,,,,,,,,,,,,
23-07-2021 18:42:19,M8882GYNP7GKK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Nasi Goreng Joglo,Nasi,1,"15,000","15,000",0,,,,,,,,,,,,
23-07-2021 18:42:19,M8882GYNP7GKK,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Kentang Goreng Sosis,Snack,1,"12,000","12,000",0,,,,,,,,,,,,
23-07-2021 18:39:47,P777HPQN4WWZG,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Black and White,Signature,1,"15,000","15,000",0,"30,000",0,0,0,0,0,"30,000",Tunai,"30,000",,,
23-07-2021 18:39:47,P777HPQN4WWZG,Success,OT-263516,Cafe & Resto de.Joglo,,GHINA,,,,Joglo Cookies Biscof,Signature,1,"15,000","15,000",0,,,,,,,,,,,,
